ID,Smiles,AXp-2d,BCUTdv-1l,BCUTZ-1h,SpMax_A,BCUTd-1h,AETA_eta_F,BCUTZ-1l,Xc-5dv,BCUTs-1h,BCUTd-1l,Toxic
52,CCCC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C)C(=O)CO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,0.2621616431304563,0.9877751141731184,8.030240906965275,2.681928657540156,4.118733015205499,0.5948570884477875,5.715289819296546,1.0439231031580525,7.010451592960999,0.9771492894251568,0
488,CCN(C(C)=O)C1=CC(=CC=C1)C1=CC=NC2=C(C=NN12)C#N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,0.2763151649764606,0.9879253130796912,8.022036753465398,2.4754314310935115,3.273122594745262,1.0402955228902424,5.689844671644851,0.1201916025457086,7.008272032501616,0.9113306631568232,1
342,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(CC12C)C1=CC=C(C=C1)N(C)C                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,0.2646582948635264,0.9938028735187036,8.022052834953557,2.653386016350934,4.1160747000963,0.7093935277161267,5.6633061451307,0.8412398101296162,7.008272390795621,0.9777694372047327,0
388,CC(=O)OC1=CC=C(C=C1)C(C1=CC=C(OC(C)=O)C=C1)C1=NC=CC=C1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,0.3024653790171724,0.9950307756324636,8.031143766122982,2.4156221540182985,3.1963636887258486,1.093429030301198,5.6844314079312985,0.066746422244967,7.009361896154974,0.9714661087772036,0
128,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,0.2788868109648608,1.97734856832614,8.02156324172437,2.464955775580232,3.1938742874077235,0.7176275273782122,5.795238151229749,0.2543986763291259,6.006855793646188,0.987200184701186,1
304,CNC1(CCCCC1=O)C1=C(Cl)C=CC=C1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,0.2750741721301097,0.7740048622031008,17.00110221229225,2.47773875588848,4.029978867665131,0.6804537808339918,5.69230960614922,0.1853920235664707,7.008267374996027,0.9779658975305798,0
328,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,0.2820664951034955,1.986024432253357,9.009091097662948,2.52407522603236,4.027878877016815,0.9047038145418342,5.774075523076253,0.1240487289978858,8.004595281325704,0.977663362255866,1
332,CC(O)C(O)=O                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,0.4146723119520974,0.9939545602808876,8.028830610281885,2.0,3.1195300319920767,0.4997602342847059,5.842624860634829,0.0235702260395515,7.008289967631262,0.9726463592916922,0
431,CC(C)COC1=CC=C(C=C1C#N)C1=NC(C)=C(S1)C(O)=O                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,0.2996680160081345,0.653189045492933,16.00450374284498,2.426320609617464,3.2110066979752245,0.8749491957415029,5.686951590063631,0.1590700613016512,7.00829399888725,0.9113209668636336,1
436,CN(C)C(=O)CC1=C(N=C2C=CC(C)=CN12)C1=CC=C(C)C=C1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,0.288403471727331,0.9938044495902264,8.022023477354521,2.502997695937824,3.2761153881373457,0.9560657379299335,5.685958347001242,0.1403497316750008,7.008269706992719,0.9776550344928115,1
271,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,0.3229356104626835,0.6442336298593094,16.013121968927855,2.3587803015204765,4.043805318317069,0.8318315458728998,5.693497366634226,0.1173540242053219,7.014572364592859,0.9714523765390688,0
131,CC(COC1=CC=CC=C1)NC(C)C(O)C1=CC=C(O)C=C1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,0.3092870879912818,0.9930553589123718,8.010844254135021,2.3038850158587394,3.160608838308502,0.8077467576199769,5.693213897337056,0.0621129993749941,6.003766550953328,0.9927452566408728,0
554,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,0.2689376134559635,1.9852712105553991,8.023446017051905,2.5224203882661227,4.024905711344127,0.7260065638290668,5.814115970305246,0.1831799838473508,6.010048852940085,0.9872001843136968,0
535,COC1=CC=C(C=C1)C1SC2=C(C=CC=C2)N(CC[NH+](C)C)C(=O)C1OC(C)=O                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,0.2926645181969988,0.6593707492760843,16.00200439267859,2.483343068540763,3.2225138556421027,0.9876842101281924,5.693480822497011,0.2092298677862866,7.009360316641229,0.9725754675386986,0
350,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(Cl)=C1Cl)C(=O)OC                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,0.2839181335320805,0.7729060118189389,17.002140322668847,2.5167352075657936,3.2906717650665493,0.9438906910136364,5.687498856896457,0.2931767652685373,7.009359438055584,0.9771684341182402,0
381,CC(C)(C)C(O)C=CC1=CC=C2OCOC2=C1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,0.3067140056611093,0.9899164849886528,8.016722027667702,2.369354569742147,4.021947453222163,0.6271092148853995,5.687842604481163,0.2374956866388679,6.002600687443,0.9891455607051496,0
444,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,0.3076534131047899,0.7739906268139719,17.001103125571127,2.3714870764712623,4.023037043349335,0.9509686153697026,5.68670273220864,0.1097080484106438,7.0093578366351,0.977259738981259,1
62,CCCCCOC1=CC=C(C=C1)C1=CC(=NO1)C1=CC=C(C=C1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC=C(O)C(OS(O)(=O)=O)=C1)[C@H](O)CC(N)=O                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,0.2914872975932071,0.6455328843388766,16.013779501600432,2.4878736512086306,4.0381056891914655,1.6790707896366075,5.6848707515084,0.5100649317715927,7.019665895958249,0.9671910808574372,1
30,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)CN1C=NC2=C(N)N=CN=C12)OCOC(=O)OC(C)C                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,0.3166823402925016,0.5369811488749747,15.010262918528246,2.436237841068626,4.02946267036332,1.0011772170033697,5.761457543701369,0.0460265111404327,7.010049439984392,0.9771861011740643,1
529,COC(C(OC1=NC(C)=CC(C)=N1)C(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,0.2858447962596975,0.9950375767075832,8.029106407335851,2.524004205502661,4.034724363605143,1.1432312890917686,5.685748551752625,0.1709628629341292,7.008294290405225,0.972821803769114,0
80,CNC1(C)C2CCC(C2)C1(C)C                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,0.2590730699907664,0.9921242627616376,7.022060235541376,2.6131082800382246,4.117681235759629,0.1165023876944761,5.760551303683977,1.204941011960087,2.5309842380421297,0.987635681103424,0
340,CN1C2CC(CC1C1OC21)OC(=O)C(CO)C1=CC=CC=C1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,0.2640769331183633,0.9969660343450256,8.029065789543806,2.629965583107515,3.2148189620424024,0.682697195000759,5.693143214195108,0.2224375596980151,7.008272202536396,0.9779535569658429,0
59,COC1=CC(C)=C(C=CC(C)=CC=CC(C)=CC(O)=O)C(C)=C1C                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,0.315985896383825,0.994827678601756,8.02880071657991,2.39960288876065,3.2755846688024954,0.7877038367066439,5.670766324032259,0.1697138410404577,7.008293691657831,0.9726516058368097,0
37,CC(=O)OC1=CC2=C(CCN(C2)C(C(=O)C2CC2)C2=C(F)C=CC=C2)S1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,0.2799943577638678,0.6531818779060921,16.00450422060863,2.48858047894409,3.227614666184014,0.8348788106048842,5.693203065708835,0.2067171392237877,8.001919981523894,0.9726933107436764,0
520,CCC1=CC=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)N=C1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,0.2961749077341852,0.6593775890005589,16.002004287289914,2.3479874140277213,3.127976365372405,0.8186674014093935,5.693520188871675,0.0510310363079828,7.009359951062332,0.9773104044927998,0
370,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,0.3113914125252697,0.9949384687321784,8.010022839849881,2.336045738284077,3.1678658587104844,0.8068856855434788,5.687797454909428,0.0392837100659193,3.509645219996533,0.9889059289615466,0
537,CC1=C(OC2=C(C=CC=C2C(=O)OCCN2CCCCC2)C1=O)C1=CC=CC=C1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,0.2806948036395436,0.995947077124681,8.029838090489793,2.497755775010708,3.300227160426204,0.9567223194352888,5.667515538483505,0.1242636861762536,7.00936499984,0.977168334913687,0
533,CC(C)C1CCC(CC1)C(=O)NC(CC1=CC=CC=C1)C(O)=O                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,0.3086155508120938,0.9889285090881784,8.029041549562702,2.323552801573212,3.132580600431076,0.6516951015347867,5.694107434731876,0.2147633490286044,7.00937202009026,0.972669841439698,0
167,C[N+]1(C)CCCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,0.2897239641821631,0.9929069515756,8.029001059312991,2.482273677227151,4.033990471640208,0.9355223481633232,5.685810541892682,0.1452528323958245,7.008272945457982,0.9778912208794835,0
64,COCC(=O)NC1=C(I)C(C(=O)N(C)CC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,0.2995234453396038,0.1514629650064688,53.00226869677857,2.508291158430664,3.3219192559496973,0.9318493037151124,5.687532032732618,0.5318427751948724,7.010457916878506,0.9772062887707385,1
173,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,0.25206454337958,0.9934518701441232,9.005154668936854,2.730865959947857,4.123972829334441,0.7215313374817912,5.703197369365238,1.2940866526555408,8.002854418136852,0.9771523484272474,0
410,CC1=C(C[S@@](=O)C2=NC3=CC=CC=C3N2)N=CC=C1OCC(F)(F)F                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,0.2989385055189418,0.6480338223178503,16.00751116272818,2.41874142883783,4.017050175233229,1.0092805982476392,5.694955367612482,0.1271536238661472,8.00738891602006,0.9778329076587778,1
79,CCCC1CC(N(C)C1)C(=O)NC(C(C)Cl)C1OC(SC)C(O)C(O)C1O                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,0.2883334082701272,0.6297732857818669,17.00110393709142,2.451298624281429,3.1994420532675183,0.5064137660461496,5.799396218775517,0.3227366413325878,7.008273381731155,0.9777505479780644,0
129,C[N+](C)(C)C[C@H](O)CC([O-])=O                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,0.3928217959319399,0.9899125517947888,8.028742582007945,2.1913324110697667,4.017050105177184,0.5731711922402231,5.8315398572674,0.0,8.00193438765979,0.9726922721519086,1
489,FC(F)(F)C(F)(F)C(F)(F)F                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,0.3402777777777778,3.849610018534481,9.019041655305658,2.449489742783178,4.151917736103673,0.8796802055075612,5.84961001853449,0.111604631971365,8.012233509918739,0.9871656836809128,1
15,CCCCCCCN(CC)CCCC(O)C1=CC=C(NS(C)(=O)=O)C=C1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,0.33124060150767,0.6158911394144241,16.01333133931889,2.305204018950764,4.038016650821809,0.6237324192087772,5.692912426531426,0.0304290309725092,7.014209817819664,0.9683302497138216,1
558,CC(C)(C)NCC(O)COC1=NSN=C1N1CCOCC1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,0.3178261771043913,0.6562867270765486,16.005002157580087,2.3672859581211543,4.0170428194697845,0.5445417684440634,5.806010193220802,0.0341287092917527,6.002601564738574,0.989343302718408,0
127,COC1=C2O[C@H]3C[C@@H](O)C=C[C@]33CCN(C)CC(C=C1)=C23                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,0.2600076502184761,0.9962727328772806,8.012686974014004,2.628401760856399,4.030096746607461,0.7032732309744076,5.683560998529619,0.209705512118083,6.002601723623954,0.9877836640113188,1
57,OC1=CC2=C(C=C1)[C@H]([C@H](CC2)C1=CC=CC=C1)C1=CC=C(OCCN2CCCC2)C=C1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,0.279604072245061,1.8388146351137613,8.01040266187635,2.494577636842875,3.22936252958686,0.8817308265037036,5.679403395756186,0.1546012224813595,6.002809676120956,0.9938406937555602,1
247,NCCCC(N)(C(F)F)C(O)=O                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,0.3279182056176804,1.8552196764442963,9.009067765042609,2.337427198655921,4.028741644564743,0.6303571186742336,5.803075908912248,0.0958032488465449,8.004635310086615,0.9727385237387384,0
319,C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,0.2928490324421747,1.824519702027467,7.020024430490327,2.358294471182264,3.1563007831315355,0.0658102551578517,5.767613435053319,0.1360827634879543,2.518608265771369,1.8243681884060328,0
22,COC1=CC=C2N=C(NC2=C1)S(=O)CC1=C(C)C(OC)=C(C)C=N1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,0.2783213330140467,0.6480289527617067,16.007510935027263,2.438280402180096,3.257966142178814,0.9558550128395304,5.694302431604371,0.1526691420201386,7.006719028905252,0.9778645538116604,1
7,C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,0.3024883551439011,0.5472026583001579,16.00121154674984,2.375976430400569,3.1895552138045464,0.4751316847635701,5.816229388236767,0.107725901655655,7.009367607532552,0.9727103042332093,1
470,CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,0.3047940787289331,0.6449072256879735,16.013124437823326,2.4236321996789227,4.04848750565659,1.0203090435438409,5.694099179112087,0.3032710350807314,7.014582841660761,0.9713409258371783,1
435,COC1=C(OCCNCC(O)COC2=CC=CC3=C2C2=C(N3)C=CC=C2)C=CC=C1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,0.2842250884935454,0.9975694228608128,8.01384228984309,2.5045417196762623,3.29938613690399,0.952856509125587,5.659147865016109,0.0855380053212935,6.002604315761108,0.9878633802965144,1
276,CC(C)C[C@H](CN)CC(O)=O                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,0.377780992939503,0.9889199773815828,8.028631339250595,2.135779205069857,3.047041087551805,0.3549295812690677,5.791226224199486,0.0,7.008290217244481,0.9727453613472932,1
